Year,Month,Model,Type,Power,Region,Country,Units_Sold,Avg_Price_USD,Revenue_USD,Cost_USD,Profit_USD,Profit_Margin,Gross_Margin,Operating_Expenses_USD,Net_Profit_USD,ROI,EBITDA_Margin
2022,Sep,8 Series,Coupe,Diesel,Rest_of_World,India,288,58620,16882560,11702206.91,5180353.09,30.68,35.62,2140344.86,3040008.23,25.98,45.69
2022,Sep,i3,Hatchback,Electric,Europe,Germany,1705,40619,69255395,52685521.4,16569873.6,23.93,24.31,8780091.94,7789781.66,14.79,34.38
2022,Sep,i3,Hatchback,Electric,USA,USA,2112,90444,191017728,154720595.7,36297132.27,19,29.87,24216932.34,12080199.93,7.81,39.94
2022,Sep,i3,Hatchback,Electric,China,China,540,46961,25358940,20423668.49,4935271.51,19.46,44.7,3214967.22,1720304.29,8.42,54.77
2022,Sep,i3,Hatchback,Electric,Rest_of_World,Japan,1404,112273,157631292,120187089.5,37444202.48,23.75,21.26,19984251.58,17459950.9,14.53,31.33
2022,Sep,X6,SUV,Diesel,Europe,UK,1471,,152981058,124584574.3,28396483.71,18.56,43.1,19394702.1,9001781.61,7.23,53.17
2022,Sep,X6,SUV,Diesel,USA,USA,1536,76047,116808192,83767479.55,33040712.45,28.29,35.95,14808762.05,18231950.4,21.76,46.02
2022,Sep,X6,SUV,Diesel,China,China,396,70486,27912456,23116803.31,4795652.69,17.18,46.81,3538698.03,1256954.66,5.44,56.88
2022,Sep,X6,SUV,Petrol,Rest_of_World,Australia,2184,43678,95392752,76783058.46,18609693.54,19.51,21.2,12093745.67,6515947.87,8.49,31.27
2022,Oct,3 Series,Sedan,Hybrid,Europe,UK,1073,65966,70781518,50467514.42,20314003.58,28.7,27.96,8973571.46,11340432.12,22.47,38.03
2022,Oct,3 Series,Sedan,Electric,USA,USA,1624,76271,123864104,90902663.86,32961440.14,26.61,26.96,15703299.67,17258140.47,18.99,37.03
2022,Oct,3 Series,Sedan,Petrol,China,China,1993,97631,194578583,131248324.8,63330258.24,32.55,35.27,24668372.03,38661886.21,29.46,45.34
2022,Oct,3 Series,Sedan,Electric,Rest_of_World,India,831,47336,39336216,29913076.33,9423139.67,23.96,29.07,4986984.67,4436155,14.83,39.14
2022,Oct,5 Series,Sedan,Petrol,Europe,Italy,955,86852,82943660,70378164.12,12565495.88,15.15,23.44,10515469.03,2050026.85,2.91,33.51
2022,Oct,5 Series,Sedan,Hybrid,USA,USA,1986,102745,204051570,159183776.8,44867793.18,21.99,48.95,25869342.68,18998450.5,11.93,59.02
2022,Oct,5 Series,Sedan,Hybrid,China,China,1909,47883,91408647,72908186.48,18500460.52,20.24,45.42,11588646.99,6911813.53,9.48,55.49
2022,Oct,5 Series,Sedan,Diesel,Rest_of_World,South Africa,1829,66301,121264529,102104130,19160399.01,15.8,27.73,15373729.57,3786669.44,3.71,37.8
2022,Oct,7 Series,Sedan,Petrol,Europe,UK,1963,45083,88497929,72615949.22,15881979.78,17.95,22.11,11219630.67,4662349.11,6.42,32.18
2022,Oct,7 Series,Sedan,Petrol,USA,USA,755,105325,79520375,57942327.42,21578047.58,27.14,42.27,10081470.24,11496577.34,19.84,52.34
2022,Oct,7 Series,Sedan,Electric,China,China,710,53286,,25049373.96,12783686.04,33.79,20.53,,,,30.6
2022,Oct,7 Series,Sedan,Petrol,Rest_of_World,Japan,1971,86321,170138691,141037743,29100948.02,17.1,45.44,21569920.3,7531027.72,5.34,55.51
2022,Oct,X1,SUV,Electric,Europe,Spain,524,76997,40346428,27105751.66,13240676.34,32.82,38.26,5115057.79,8125618.55,29.98,48.33
2022,Oct,X1,SUV,Diesel,USA,USA,1128,67357,75978696,61673365.27,14305330.73,18.83,37.48,9632461.65,4672869.08,7.58,47.55
2022,Oct,X1,SUV,Electric,China,China,1694,105147,178119018,142575358.2,35543659.82,19.96,31.44,22581653.82,12962006,9.09,41.51
2022,Oct,X1,SUV,Hybrid,Rest_of_World,Japan,1542,63966,98635572,67304773.75,31330798.25,31.76,30.16,12504865.38,18825932.87,27.97,40.23
2022,Oct,X3,SUV,Electric,Europe,Germany,746,85306,63638276,49454950.48,14183325.52,22.29,47.4,8067962.28,6115363.24,12.37,57.47
2022,Oct,X3,SUV,Hybrid,USA,USA,919,67729,62242951,45292796.34,,27.23,32.92,7891065.13,,,42.99
2022,Oct,X3,SUV,Diesel,China,China,1864,103806,193494384,142769039.3,,26.22,22.9,24530918.96,,,32.97
2022,Oct,X3,SUV,Electric,Rest_of_World,Brazil,633,119751,75802383,54568637.02,21233745.98,28.01,32.59,9610108.96,11623637.02,21.3,42.66
2022,Oct,X5,SUV,Hybrid,Europe,UK,1573,102803,161709119,116678088.8,45031030.22,27.85,36.85,20501232.19,24529798.03,21.02,46.92
2022,Oct,X5,SUV,Hybrid,USA,USA,2006,87608,175741648,125304771.6,50436876.45,28.7,35.22,22280254.52,28156621.93,22.47,45.29
2022,Oct,X5,SUV,Hybrid,China,China,1602,35359,56645118,46475792.52,10169325.48,17.95,37.5,7181380.51,2987944.97,6.43,47.57
2022,Oct,X5,SUV,Electric,Rest_of_World,Japan,889,114298,101610922,78463026.12,23147895.88,22.78,20.44,12882075.65,10265820.23,13.08,30.51
2022,Oct,X7,SUV,Hybrid,Europe,France,1676,91430,153236680,103041127.1,50195552.9,32.76,33.07,19427109.46,30768443.44,29.86,43.14
2022,Oct,X7,SUV,Hybrid,USA,USA,1747,79264,138474208,111058353.7,27415854.26,19.8,30.05,17555546.08,9860308.18,8.88,40.12
2022,Oct,X7,SUV,Petrol,China,China,1780,85514,152214920,117590146.1,34624773.95,22.75,44.81,19297572.31,15327201.64,13.03,54.88
2022,Oct,X7,SUV,Diesel,Rest_of_World,Australia,1382,103968,143683776,98277428.06,45406347.94,31.6,25.9,18216007.06,27190340.88,27.67,35.97
2022,Oct,Z4,Convertible,Hybrid,Europe,UK,1708,35812,61166896,45405787.09,15761108.91,25.77,34.51,7754644.54,8006464.37,17.63,44.58
2022,Oct,Z4,Convertible,Electric,USA,USA,1925,80237,154456225,,44061328.17,28.53,30.39,19581721.49,24479606.68,,40.46
2022,Oct,Z4,Convertible,Diesel,China,China,1016,93819,95320104,78385655.57,,17.77,36.77,12084535.47,,,46.84
2022,Oct,Z4,Convertible,Petrol,Rest_of_World,India,733,42502,31153966,25960213.8,5193752.2,16.67,37.46,3949651.66,1244100.54,4.79,47.53
2022,Oct,i4,Coupe,Electric,Europe,UK,1049,89813,94213837,77225751.62,16988085.38,18.03,34.98,11944284.65,5043800.73,6.53,45.05
2022,Oct,i4,Coupe,Electric,USA,USA,1520,106352,161655040,122831346.8,38823693.21,24.02,42,20494376.13,18329317.08,14.92,52.07
2022,Oct,i4,Coupe,Electric,China,China,1356,113394,153762264,125285588.2,28476675.78,18.52,41.85,19493742.19,8982933.59,7.17,51.92
2022,Oct,i4,Coupe,Electric,Rest_of_World,Japan,643,113754,73143822,57053320.88,16090501.12,22,30.61,9273060.71,6817440.41,11.95,40.68
2022,Oct,iX,SUV,Electric,Europe,UK,376,37875,14241000,12075121.88,2165878.12,15.21,47.54,1805451.97,360426.15,2.98,57.61
2022,Oct,iX,SUV,Electric,USA,USA,674,86265,58142610,37932885.31,20209724.69,34.76,30.35,7371230.24,12838494.45,33.85,40.42
2022,Oct,iX,SUV,Electric,China,China,363,96075,34875225,25811028.55,,25.99,28.58,4421427.13,,,38.65
2022,Oct,iX,SUV,Electric,Rest_of_World,South Africa,1986,75463,149869518,100927437.5,48942080.46,32.66,29.17,19000225.87,29941854.59,29.67,39.24
2022,Oct,i7,Sedan,Electric,Europe,France,1465,103523,151661195,126696072.8,24965122.2,16.46,49.48,19227371.91,5737750.29,4.53,59.55
2022,Oct,i7,Sedan,Electric,USA,USA,444,69944,31055136,21570515.06,9484620.94,30.54,35.57,3937122.15,5547498.79,25.72,45.64
2022,Oct,i7,Sedan,Electric,China,China,2146,50594,108574724,89905587.98,18669136.02,17.19,41.61,13764935.71,4904200.31,5.45,51.68
2022,Oct,i7,Sedan,Electric,Rest_of_World,South Africa,1758,51190,89992020,70874173.62,19117846.38,21.24,22.15,11409049.21,7708797.17,10.88,32.22
2022,Oct,M3,Sedan,Petrol,Europe,UK,1692,84864,143589888,113755650.4,29834237.57,20.78,44.44,18204104.08,11630133.49,10.22,54.51
2022,Oct,M3,Sedan,Petrol,USA,USA,675,86246,,38004477.2,20211572.8,34.72,34.79,,,,44.86
2022,Oct,M3,Sedan,Petrol,China,China,1896,59519,112848024,74402173.69,38445850.31,34.07,48.11,14306698.08,24139152.23,32.44,58.18
2022,Oct,M3,Sedan,Petrol,Rest_of_World,Australia,1127,108713,122519551,103017179.2,19502371.76,15.92,30.41,15532839.32,3969532.44,3.85,40.48
2022,Oct,M5,Sedan,Petrol,Europe,France,721,90243,65065203,46016447.28,19048755.72,29.28,44.49,8248865.88,10799889.84,23.47,54.56
2022,Oct,M5,Sedan,Petrol,USA,USA,222,107399,23842578,17200049.15,6642528.85,27.86,38.61,3022725.19,3619803.66,21.05,48.68
2022,Oct,M5,Sedan,Petrol,China,China,463,95110,44035930,29548799.1,14487130.9,32.9,31.88,5582807.15,8904323.75,30.13,41.95
2022,Oct,M5,Sedan,Petrol,Rest_of_World,Brazil,453,39938,18091914,13979197.65,4112716.35,22.73,46.29,2293664.9,1819051.45,13.01,56.36
2022,Oct,M8,Coupe,Petrol,Europe,Spain,953,,108411374,75935949.29,32475424.71,29.96,30.79,13744226.45,18731198.26,24.67,40.86
2022,Oct,M8,Coupe,Petrol,USA,USA,1206,66726,80471556,,12668303.93,15.74,36.48,10202059.5,2466244.43,,46.55
2022,Oct,M8,Coupe,Petrol,China,China,385,58737,22613745,17970501.59,4643243.41,20.53,28.51,2866935.64,1776307.77,9.88,38.58
2022,Oct,M8,Coupe,Petrol,Rest_of_World,Japan,1478,69930,103356540,71820939.73,31535600.27,30.51,40.5,13103382.4,18432217.87,25.66,50.57
2022,Oct,iX3,SUV,Electric,Europe,UK,1967,118337,232768879,166565633.2,66203245.82,28.44,21.9,29510078.74,36693167.08,22.03,31.97
2022,Oct,iX3,SUV,Electric,USA,USA,1596,111143,177384228,118616639.1,58767588.9,33.13,40.24,22488498.28,36279090.62,30.59,50.31
2022,Oct,iX3,SUV,Electric,China,China,1615,62762,,72776339,28584291,28.2,49.76,,,,59.83
2022,Oct,iX3,SUV,Electric,Rest_of_World,Brazil,1197,89574,107220078,77220101.93,29999976.07,27.98,26.9,13593195.78,16406780.29,21.25,36.97
2022,Oct,2 Series,Hatchback,Petrol,Europe,Germany,1302,68327,88961754,74713453.43,14248300.57,16.02,36.73,11278433.68,2969866.89,3.98,46.8
2022,Oct,2 Series,Hatchback,Diesel,USA,USA,1129,117754,132944266,88315493.71,44628772.29,33.57,27.14,16854468.58,27774303.71,31.45,37.21
2022,Oct,2 Series,Hatchback,Petrol,China,China,562,67447,37905214,24804214.9,13100999.1,34.56,25.63,4805564.45,8295434.65,33.44,35.7
2022,Oct,2 Series,Hatchback,Petrol,Rest_of_World,Australia,949,72049,68374501,,23162668.76,33.88,37.33,8668413.56,14494255.2,,47.4
2022,Oct,4 Series,Coupe,Diesel,Europe,Germany,608,64082,38961856,32306239.59,6655616.41,17.08,21.82,4939523.89,1716092.52,5.31,31.89
2022,Oct,4 Series,Coupe,Diesel,USA,USA,2081,87661,182422541,152056699.8,,16.65,36.57,23127247.81,,,46.64
2022,Oct,4 Series,Coupe,Hybrid,China,China,883,109724,96886292,68097197.4,28789094.6,29.71,35.71,12283094.36,16506000.24,24.24,45.78
2022,Oct,4 Series,Coupe,Petrol,Rest_of_World,South Africa,1257,94152,118349064,91665051.14,26684012.86,22.55,33.31,15004111.43,11679901.43,12.74,43.38
2022,Oct,8 Series,Coupe,Hybrid,Europe,Germany,1598,73044,116724312,93168898,,20.18,37.61,14798127.88,,,47.68
2022,Oct,8 Series,Coupe,Petrol,USA,USA,548,68212,37380176,30082305.48,7297870.52,19.52,43.96,4739000.94,2558869.58,8.51,54.03
2022,Oct,8 Series,Coupe,Electric,China,China,1582,116151,,136237624.6,47513257.41,25.86,48.16,,,,58.23
2022,Oct,8 Series,Coupe,Diesel,Rest_of_World,Australia,1447,110143,159376921,116545147.2,42831773.76,26.87,20.83,20205559.73,22626214.03,19.41,30.9
2022,Oct,i3,Hatchback,Electric,Europe,Spain,1673,101213,169329349,112001973,57327376.05,33.86,47.67,21467313.17,35860062.88,32.02,57.74
2022,Oct,i3,Hatchback,Electric,USA,USA,1557,80637,125551809,84879137.45,40672671.55,32.4,44.3,15917264.3,24755407.25,29.17,54.37
2022,Oct,i3,Hatchback,Electric,China,China,1524,53054,80854296,55295366.11,25558929.89,31.61,29.49,10250582.69,15308347.2,27.68,39.56
2022,Oct,i3,Hatchback,Electric,Rest_of_World,India,1895,119427,226314165,157415597.3,68898567.7,30.44,31.31,28691760.07,40206807.63,25.54,41.38
2022,Oct,X6,SUV,Electric,Europe,UK,490,39632,19419680,13304838.35,,31.49,38.25,2461997.02,,,48.32
2022,Oct,X6,SUV,Diesel,USA,USA,1428,76252,108887856,74553913.51,34333942.49,31.53,37.93,13804634.1,20529308.39,27.54,48
2022,Oct,X6,SUV,Electric,China,China,1075,53105,57087875,37548756.93,19539118.07,34.23,20.03,7237512.56,12301605.51,32.76,30.1
2022,Oct,X6,SUV,Petrol,Rest_of_World,Australia,2167,45378,98334126,83366489.47,14967636.53,15.22,42.89,12466648.52,2500988.01,3,52.96
2022,Nov,3 Series,Sedan,Electric,Europe,UK,1743,108037,188308491,,34636380.09,18.39,20.21,23873459.46,10762920.63,,30.28
2022,Nov,3 Series,Sedan,Diesel,USA,USA,1458,65915,96104070,80600722.02,15503347.98,16.13,42.21,12183925.47,3319422.51,4.12,52.28
2022,Nov,3 Series,Sedan,Diesel,China,China,1493,67084,100156412,82812561.12,17343850.88,17.32,42.39,12697675.12,4646175.76,5.61,52.46
2022,Nov,3 Series,Sedan,Petrol,Rest_of_World,Japan,1201,118763,142634363,107455210,35179153.03,24.66,29.6,18082964.1,17096188.93,15.91,39.67
2022,Nov,5 Series,Sedan,Hybrid,Europe,Germany,2038,53082,108181116,85235232.25,22945883.75,21.21,46.84,13715034.69,9230849.06,10.83,56.91
2022,Nov,5 Series,Sedan,Diesel,USA,USA,1514,85166,128941324,100616392.1,28324931.89,21.97,34.06,16346981.78,11977950.11,11.9,44.13
2022,Nov,5 Series,Sedan,Diesel,China,China,602,72605,43708210,35914025.63,7794184.37,17.83,26.14,5541259.31,2252925.06,6.27,36.21
2022,Nov,5 Series,Sedan,Diesel,Rest_of_World,South Africa,1573,48024,75541752,62493234.12,13048517.88,17.27,26.72,9577066.57,3471451.31,5.55,36.79
2022,Nov,7 Series,Sedan,Diesel,Europe,Spain,1416,65819,93199704,75163282.79,,19.35,40.77,11815714.43,,,50.84
2022,Nov,7 Series,Sedan,Diesel,USA,USA,540,77824,42024960,35068308.48,,16.55,49.64,5327859.48,,,59.71
2022,Nov,7 Series,Sedan,Electric,China,China,1530,90021,137732130,111878611,25853519.02,18.77,48.25,17461466.58,8392052.44,7.5,58.32
2022,Nov,7 Series,Sedan,Diesel,Rest_of_World,South Africa,1486,67227,99899322,83378368.48,16520953.52,16.54,23.07,12665081.65,3855871.87,4.62,33.14
2022,Nov,X1,SUV,Hybrid,Europe,Italy,788,69743,54957484,42224148.22,12733335.78,23.17,44.91,6967424.88,5765910.9,13.66,54.98
2022,Nov,X1,SUV,Electric,USA,USA,741,73090,54159690,41271234.13,12888455.87,23.8,41.19,6866281.79,6022174.08,14.59,51.26
2022,Nov,X1,SUV,Hybrid,China,China,309,51443,,13311787.66,2584099.34,16.26,33.69,,,,43.76
2022,Nov,X1,SUV,Hybrid,Rest_of_World,South Africa,464,91681,42539984,34299230.6,8240753.4,19.37,37.84,5393153.43,2847599.97,8.3,47.91
2022,Nov,X3,SUV,Diesel,Europe,France,1815,103368,187612920,158682255.2,28930664.79,15.42,23.04,23785276.04,5145388.75,3.24,33.11
2022,Nov,X3,SUV,Electric,USA,USA,1518,99073,150392814,123932133.6,26460680.42,17.59,43.74,19066568.53,7394111.89,5.97,53.81
2022,Nov,X3,SUV,Diesel,China,China,2042,58652,119767384,95277714.93,24489669.07,20.45,48.85,15183923.84,9305745.23,9.77,58.92
2022,Nov,X3,SUV,Petrol,Rest_of_World,Australia,1788,50403,90120564,72548368.17,17572195.83,19.5,47.79,11425345.82,6146850.01,8.47,57.86
2022,Nov,X5,SUV,Diesel,Europe,UK,2139,108313,231681507,187317915.2,44363591.82,19.15,22.67,29372223.39,14991368.43,8,32.74
2022,Nov,X5,SUV,Petrol,USA,USA,325,76497,,21009111.77,3852413.23,15.5,39.58,,,,49.65
2022,Nov,X5,SUV,Diesel,China,China,1663,104836,174342268,139903396.3,34438871.66,19.75,25.24,22102843.29,12336028.37,8.82,35.31
2022,Nov,X5,SUV,Diesel,Rest_of_World,India,1563,104604,163496052,117474507.9,46021544.15,28.15,30.91,20727776.79,25293767.36,21.53,40.98
2022,Nov,X7,SUV,Electric,Europe,Germany,603,114857,69258771,51730266.55,17528504.45,25.31,45.91,8780519.95,8747984.5,16.91,55.98
2022,Nov,X7,SUV,Electric,USA,USA,535,44773,23953555,,4802307.3,20.05,29.72,3036794.68,1765512.62,,39.79
2022,Nov,X7,SUV,Petrol,China,China,731,84710,,51663688.67,10259321.33,16.57,45.34,,,,55.41
2022,Nov,X7,SUV,Electric,Rest_of_World,Japan,1503,55909,84031227,63969777.29,20061449.71,23.87,21.52,10653349.09,9408100.62,14.71,31.59
2022,Nov,Z4,Convertible,Diesel,Europe,France,1708,94919,162121652,117989515.9,44132136.08,27.22,45.8,20553532.48,23578603.6,19.98,55.87
2022,Nov,Z4,Convertible,Electric,USA,USA,911,65078,59286058,44952839.13,14333218.87,24.18,22.29,7516194.81,6817024.06,15.16,32.36
2022,Nov,Z4,Convertible,Hybrid,China,China,478,103128,49295184,38576018.33,10719165.67,21.74,45.55,6249567.24,4469598.43,11.59,55.62
2022,Nov,Z4,Convertible,Diesel,Rest_of_World,India,487,43939,21398293,16146946.48,5251346.52,24.54,37.83,2712842.52,2538504,15.72,47.9
2022,Nov,i4,Coupe,Electric,Europe,Italy,1710,96277,164633670,138960399.6,25673270.43,15.59,30.23,20872002.24,4801268.19,3.46,40.3
2022,Nov,i4,Coupe,Electric,USA,USA,609,115528,70356552,59503133,10853419,15.43,20.63,8919694.93,1933724.07,3.25,30.7
2022,Nov,i4,Coupe,Electric,China,China,1977,37695,,61356987.98,13166027.02,17.67,47.04,,,,57.11
2022,Nov,i4,Coupe,Electric,Rest_of_World,Australia,948,61775,58562700,47289775.31,,19.25,42.51,7424488.6,,,52.58
2022,Nov,iX,SUV,Electric,Europe,France,1382,106826,,103915154.2,43718377.82,29.61,24.89,,,,34.96
2022,Nov,iX,SUV,Electric,USA,USA,1820,50496,91902720,65363926.25,26538793.75,28.88,46.67,11651284.81,14887508.94,22.78,56.74
2022,Nov,iX,SUV,Electric,China,China,915,40990,37505850,31108241.23,6397608.77,17.06,37.33,4754933.7,1642675.07,5.28,47.4
2022,Nov,iX,SUV,Electric,Rest_of_World,Brazil,1676,114031,191115956,146951673.2,44164282.85,23.11,46.51,24229385.53,19934897.32,13.57,56.58
2022,Nov,i7,Sedan,Electric,Europe,France,1028,86885,89317780,68958960.17,20358819.83,22.79,28.45,11323570.11,9035249.72,13.1,38.52
2022,Nov,i7,Sedan,Electric,USA,USA,2053,58653,120414609,88247191.61,32167417.39,26.71,48.51,15265978.03,16901439.36,19.15,58.58
2022,Nov,i7,Sedan,Electric,China,China,1826,109887,200653662,133671798.5,66981863.51,33.38,21.92,25438561.16,41543302.35,31.08,31.99
2022,Nov,i7,Sedan,Electric,Rest_of_World,India,1386,,,57386213.59,18813294.41,24.69,21.36,,,,31.43
2022,Nov,M3,Sedan,Petrol,Europe,France,2196,98080,215383680,141900485.7,73483194.31,34.12,25.66,27306010.07,46177184.24,32.54,35.73
2022,Nov,M3,Sedan,Petrol,USA,USA,986,75350,74295100,60560522.05,13734577.95,18.49,40.74,9419017.95,4315560,7.13,50.81
2022,Nov,M3,Sedan,Petrol,China,China,2036,74131,150930716,118539166,32391550.01,21.46,49.5,19134762.91,13256787.1,11.18,59.57
2022,Nov,M3,Sedan,Petrol,Rest_of_World,Australia,544,35796,19473024,15736279.6,3736744.4,19.19,22.92,2468759.89,1267984.51,8.06,32.99
2022,Nov,M5,Sedan,Petrol,Europe,Germany,1252,60901,76248052,64515076.09,11732975.91,15.39,30.4,9666610.19,2066365.72,3.2,40.47
2022,Nov,M5,Sedan,Petrol,USA,USA,346,37551,12992646,8487439.94,4505206.06,34.68,40.06,1647187.58,2858018.48,33.67,50.13
2022,Nov,M5,Sedan,Petrol,China,China,584,64057,37409288,30854406.76,6554881.24,17.52,30.7,4742691.72,1812189.52,5.87,40.77
2022,Nov,M5,Sedan,Petrol,Rest_of_World,Japan,479,105631,50597249,41233392.66,9363856.34,18.51,28.54,6414641.03,2949215.31,7.15,38.61
2022,Nov,M8,Coupe,Petrol,Europe,Italy,2041,106565,217499165,181837538.2,35661626.79,16.4,26.12,27574207.99,8087418.8,4.45,36.19
2022,Nov,M8,Coupe,Petrol,USA,USA,856,83261,71271416,58240132.45,13031283.55,18.28,38.77,9035679.97,3995603.58,6.86,48.84
2022,Nov,M8,Coupe,Petrol,China,China,2106,49257,103735242,82390734.52,21344507.48,20.58,26.93,13151393.66,8193113.82,9.94,37
2022,Nov,M8,Coupe,Petrol,Rest_of_World,Australia,942,87423,82352466,61871802.86,20480663.14,24.87,21.89,10440518.36,10040144.78,16.23,31.96
2022,Nov,iX3,SUV,Electric,Europe,UK,1463,44928,65729664,44263223.79,21466440.21,32.66,26.84,8333105.22,13133334.99,29.67,36.91
2022,Nov,iX3,SUV,Electric,USA,USA,1041,76496,79632336,61507767.57,18124568.43,22.76,21.3,10095664.49,8028903.94,13.05,31.37
2022,Nov,iX3,SUV,Electric,China,China,1840,47809,87968560,73846715.82,14121844.18,16.05,34.58,11152518.08,2969326.1,4.02,44.65
2022,Nov,iX3,SUV,Electric,Rest_of_World,India,1733,116412,201741996,139949808.3,61792187.7,30.63,35.32,25576538.46,36215649.24,25.88,45.39
2022,Nov,2 Series,Hatchback,Petrol,Europe,France,885,63369,56081565,41064783.52,15016781.48,26.78,24.03,7109934.14,7906847.34,19.25,34.1
2022,Nov,2 Series,Hatchback,Diesel,USA,USA,225,68931,15509475,10366207.92,5143267.08,33.16,42.4,1966267.27,3176999.81,30.65,52.47
2022,Nov,2 Series,Hatchback,Electric,China,China,611,62801,38371411,26910835.06,11460575.94,29.87,44.63,4864668.18,6595907.76,24.51,54.7
2022,Nov,2 Series,Hatchback,Electric,Rest_of_World,Japan,895,60005,53704475,36381787.65,17322687.35,32.26,23.35,6808570.34,10514117.01,28.9,33.42
2022,Nov,4 Series,Coupe,Diesel,Europe,Germany,232,77032,17871424,13626366.2,4245057.8,23.75,28.25,2265711.51,1979346.29,14.53,38.32
2022,Nov,4 Series,Coupe,Electric,USA,USA,2084,103423,215533532,146744702.1,68788829.86,31.92,41.59,27325008.08,41463821.78,28.26,51.66
2022,Nov,4 Series,Coupe,Hybrid,China,China,1087,80767,87793729,61741475.12,26052253.88,29.67,24.16,11130353.28,14921900.6,24.17,34.23
2022,Nov,4 Series,Coupe,Diesel,Rest_of_World,South Africa,744,63722,47409168,37804624.35,9604543.65,20.26,43.1,6010461.05,3594082.6,9.51,53.17
2022,Nov,8 Series,Coupe,Electric,Europe,Italy,1916,59375,113762500,78565848.68,35196651.32,30.94,35.86,14422633.93,20774017.39,26.44,45.93
2022,Nov,8 Series,Coupe,Electric,USA,USA,881,47679,42005199,31747719.7,10257479.3,24.42,37.84,5325354.21,4932125.09,15.54,47.91
2022,Nov,8 Series,Coupe,Petrol,China,China,531,107381,57019311,42851141.16,14168169.84,24.85,35.02,7228820.13,6939349.71,16.19,45.09
2022,Nov,8 Series,Coupe,Petrol,Rest_of_World,India,639,,66907773,47946029.28,18961743.72,28.34,26.97,8482464.05,10479279.67,21.86,37.04
2022,Nov,i3,Hatchback,Electric,Europe,Italy,1744,66681,116291664,93507120.67,22784543.33,19.59,41.34,14743277.43,8041265.9,8.6,51.41
2022,Nov,i3,Hatchback,Electric,USA,USA,911,101278,92264258,61290334.98,30973923.02,33.57,49.26,11697120.03,19276802.99,31.45,59.33
2022,Nov,i3,Hatchback,Electric,China,China,1596,61991,98937636,70984219.16,27953416.84,28.25,42.53,12543160.58,15410256.26,21.71,52.6
2022,Nov,i3,Hatchback,Electric,Rest_of_World,Australia,1432,95744,137105408,90360210.99,46745197.01,34.09,41.15,17382011.73,29363185.28,32.5,51.22
2022,Nov,X6,SUV,Petrol,Europe,France,1618,46973,76002314,64273958.59,11728355.41,15.43,38.55,9635455.91,2092899.5,3.26,48.62
2022,Nov,X6,SUV,Hybrid,USA,USA,2129,65892,140284068,91354030.23,,34.88,34.56,17784997.33,,,44.63
